customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases
802,34,Female,Sneakers,Footwear,87.38,New York,S,Blue,Fall,4.3,Yes,Credit Card,Standard,Yes,Yes,10,Debit Card,Bi-Weekly
803,42,Male,Sneakers,Footwear,87.11,Texas,L,Blue,Summer,4.9,No,Credit Card,Express,No,Yes,4,PayPal,Weekly
804,47,Male,Jeans,Clothing,63.02,Texas,L,White,Summer,3.5,No,PayPal,2-Day Shipping,No,No,0,Cash,Bi-Weekly
805,20,Female,T-Shirt,Clothing,20.59,Texas,L,White,Summer,3.7,No,Credit Card,Store Pickup,Yes,Yes,10,PayPal,Monthly
806,22,Female,Sneakers,Footwear,87.84,Florida,S,Silver,Spring,4.9,No,Credit Card,Free Shipping,No,No,0,Venmo,Quarterly
807,44,Female,Watch,Accessories,133.92,New York,S,Blue,Fall,4.5,No,Venmo,Express,No,Yes,6,PayPal,Monthly
808,19,Female,T-Shirt,Clothing,33.16,Texas,L,White,Summer,3.1,Yes,PayPal,2-Day Shipping,No,Yes,7,PayPal,Weekly
809,31,Female,T-Shirt,Clothing,25.28,California,L,Silver,Winter,4.8,No,Cash,Store Pickup,Yes,No,10,PayPal,Bi-Weekly
810,36,Male,Watch,Accessories,125.25,Texas,S,Blue,Fall,3.9,Yes,Venmo,2-Day Shipping,Yes,Yes,2,Credit Card,Weekly
811,60,Female,Blouse,Clothing,42.64,New York,S,Silver,Winter,3.7,Yes,Credit Card,Standard,Yes,Yes,5,Venmo,Weekly
812,32,Female,Blouse,Clothing,51.04,California,L,Silver,Winter,3.3,Yes,PayPal,Store Pickup,Yes,Yes,3,Debit Card,Weekly
813,58,Female,Blouse,Clothing,45.15,Illinois,M,Silver,Summer,4.4,No,Debit Card,Standard,No,Yes,6,Credit Card,Weekly
814,26,Female,T-Shirt,Clothing,26.68,Illinois,S,Black,Winter,3.8,Yes,Credit Card,Store Pickup,Yes,No,0,PayPal,Weekly
815,59,Male,Blouse,Clothing,45.4,Florida,L,Blue,Summer,4.7,No,Cash,2-Day Shipping,Yes,No,8,Debit Card,Quarterly
816,41,Female,Sneakers,Footwear,97.59,New York,M,Blue,Fall,5.0,No,PayPal,Free Shipping,No,No,6,Cash,Monthly
817,20,Male,Sneakers,Footwear,88.96,California,L,Black,Spring,3.0,No,PayPal,Free Shipping,Yes,No,4,Credit Card,Bi-Weekly
818,41,Female,Blouse,Clothing,47.44,Illinois,S,White,Fall,4.2,Yes,PayPal,Store Pickup,No,Yes,8,PayPal,Monthly
819,48,Male,Jeans,Clothing,55.28,Illinois,S,Silver,Spring,3.2,Yes,Debit Card,Store Pickup,No,Yes,2,Venmo,Quarterly
820,49,Male,Sneakers,Footwear,80.34,Illinois,L,Black,Fall,4.9,Yes,PayPal,Standard,Yes,No,2,PayPal,Weekly
821,43,Female,Jeans,Clothing,64.37,Florida,L,Blue,Fall,4.9,No,Credit Card,Express,Yes,Yes,2,Venmo,Bi-Weekly
822,18,Male,Sneakers,Footwear,86.15,California,L,Blue,Spring,4.5,Yes,Cash,Store Pickup,Yes,Yes,8,Debit Card,Bi-Weekly
823,60,Female,Sneakers,Footwear,88.83,Texas,M,Blue,Spring,4.3,No,Credit Card,Store Pickup,Yes,No,6,PayPal,Monthly
824,28,Female,Blouse,Clothing,54.72,Texas,S,Silver,Spring,3.2,Yes,Credit Card,Store Pickup,No,Yes,4,Venmo,Monthly
825,23,Female,Jeans,Clothing,63.28,Illinois,S,Black,Summer,4.6,Yes,Venmo,Express,No,Yes,1,PayPal,Quarterly
826,38,Female,Jeans,Clothing,56.98,California,M,Silver,Fall,4.5,No,PayPal,2-Day Shipping,Yes,No,5,PayPal,Weekly
827,22,Female,Sneakers,Footwear,83.95,Illinois,L,Blue,Summer,4.3,Yes,Credit Card,2-Day Shipping,No,No,3,Venmo,Weekly
828,21,Male,T-Shirt,Clothing,22.49,Florida,L,Black,Summer,4.0,Yes,Venmo,Store Pickup,No,No,6,Debit Card,Weekly
829,26,Male,Blouse,Clothing,47.76,Texas,M,White,Summer,4.9,No,Venmo,2-Day Shipping,No,Yes,4,Cash,Monthly
830,47,Female,Watch,Accessories,110.28,New York,M,Black,Winter,3.7,No,Debit Card,2-Day Shipping,No,Yes,8,Debit Card,Weekly
831,51,Female,Jeans,Clothing,53.37,Illinois,M,Black,Summer,4.5,Yes,Venmo,Standard,Yes,No,4,Venmo,Quarterly
832,60,Male,Watch,Accessories,139.78,Texas,S,Blue,Summer,4.5,Yes,Venmo,Free Shipping,No,Yes,3,Cash,Quarterly
833,45,Male,Jeans,Clothing,68.99,Illinois,L,Blue,Summer,3.0,Yes,Cash,Standard,No,Yes,3,Cash,Monthly
834,53,Female,Watch,Accessories,122.86,Texas,L,Black,Summer,4.2,No,Credit Card,Express,No,No,2,Cash,Weekly
835,26,Female,Jeans,Clothing,56.48,Texas,M,Silver,Fall,3.6,Yes,Debit Card,Free Shipping,Yes,No,9,Cash,Monthly
836,37,Female,T-Shirt,Clothing,23.43,Florida,M,White,Fall,3.4,Yes,Venmo,Standard,Yes,No,1,PayPal,Quarterly
837,21,Male,Blouse,Clothing,49.62,Illinois,L,White,Summer,3.5,No,Cash,Store Pickup,Yes,No,5,Debit Card,Quarterly
838,33,Male,Jeans,Clothing,54.4,New York,M,Blue,Winter,5.0,No,Venmo,Express,No,Yes,2,Credit Card,Monthly
839,30,Female,T-Shirt,Clothing,34.13,California,M,Black,Summer,3.1,No,Credit Card,2-Day Shipping,No,Yes,5,Cash,Bi-Weekly
840,23,Female,Sneakers,Footwear,86.02,Florida,L,White,Spring,3.8,Yes,Venmo,Free Shipping,Yes,No,7,Credit Card,Monthly
841,46,Male,Watch,Accessories,114.23,Florida,S,Black,Summer,4.5,Yes,PayPal,2-Day Shipping,Yes,Yes,9,Cash,Bi-Weekly
842,47,Female,T-Shirt,Clothing,21.55,Texas,M,Black,Winter,4.1,Yes,PayPal,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly
843,31,Female,Watch,Accessories,124.66,New York,S,White,Winter,4.7,Yes,PayPal,Express,Yes,Yes,4,Credit Card,Bi-Weekly
844,58,Female,T-Shirt,Clothing,27.1,Florida,S,Black,Spring,3.3,Yes,Credit Card,Standard,Yes,Yes,2,Venmo,Weekly
845,39,Male,T-Shirt,Clothing,34.09,California,S,Blue,Spring,3.8,Yes,Venmo,Express,No,No,2,Cash,Monthly
846,18,Female,Watch,Accessories,134.61,California,L,White,Summer,4.7,No,Debit Card,Free Shipping,No,No,4,Cash,Monthly
847,55,Female,Jeans,Clothing,67.4,California,L,Black,Spring,4.1,No,Debit Card,Standard,Yes,No,7,Cash,Monthly
848,21,Male,Sneakers,Footwear,91.51,New York,M,Silver,Winter,4.1,No,Credit Card,Store Pickup,Yes,No,6,Venmo,Quarterly
849,42,Female,Blouse,Clothing,51.51,Texas,S,Silver,Summer,3.1,No,Credit Card,Free Shipping,Yes,No,8,PayPal,Weekly
850,44,Male,Sneakers,Footwear,83.1,Illinois,M,Black,Fall,4.3,No,PayPal,Free Shipping,Yes,Yes,1,Credit Card,Quarterly
851,42,Male,T-Shirt,Clothing,25.84,New York,L,White,Spring,3.1,No,Credit Card,Standard,Yes,Yes,10,Credit Card,Monthly
852,30,Female,T-Shirt,Clothing,22.38,Florida,L,Black,Spring,3.4,Yes,PayPal,Free Shipping,No,Yes,7,Credit Card,Quarterly
853,29,Female,Jeans,Clothing,69.38,California,S,Blue,Fall,4.3,No,Cash,Standard,Yes,Yes,6,PayPal,Monthly
854,47,Male,Sneakers,Footwear,90.31,Illinois,L,White,Spring,4.8,No,Cash,Store Pickup,Yes,No,4,Credit Card,Quarterly
855,53,Male,Jeans,Clothing,57.99,Texas,M,Blue,Fall,3.9,No,Cash,Standard,No,No,8,Debit Card,Weekly
856,43,Male,Sneakers,Footwear,91.91,Illinois,L,Black,Spring,3.9,No,Cash,Standard,No,No,6,Venmo,Bi-Weekly
857,36,Male,Watch,Accessories,116.53,California,S,Blue,Winter,3.9,No,PayPal,Express,Yes,No,10,PayPal,Quarterly
858,59,Female,Jeans,Clothing,50.71,Texas,M,Silver,Spring,4.8,No,Credit Card,Free Shipping,Yes,No,6,PayPal,Bi-Weekly
859,56,Female,Sneakers,Footwear,92.49,California,L,Blue,Spring,4.4,Yes,Cash,Free Shipping,No,Yes,6,PayPal,Bi-Weekly
860,52,Male,Sneakers,Footwear,85.75,Florida,M,Silver,Spring,3.6,Yes,Credit Card,Express,Yes,Yes,9,Debit Card,Quarterly
861,20,Female,Watch,Accessories,117.08,Texas,S,Black,Fall,3.0,No,Venmo,Free Shipping,Yes,No,7,Credit Card,Quarterly
862,53,Male,Blouse,Clothing,44.26,California,M,Black,Fall,3.5,No,Cash,Store Pickup,Yes,Yes,0,PayPal,Quarterly
863,34,Male,Jeans,Clothing,64.5,California,S,Silver,Winter,3.8,No,Credit Card,Free Shipping,No,No,7,Credit Card,Bi-Weekly
864,23,Male,Watch,Accessories,119.37,Illinois,L,Blue,Summer,4.8,Yes,Cash,Free Shipping,Yes,No,0,Cash,Weekly
865,41,Male,Blouse,Clothing,52.34,California,L,White,Spring,4.4,Yes,Credit Card,Free Shipping,Yes,No,4,Cash,Bi-Weekly
866,54,Female,Blouse,Clothing,42.53,Florida,S,Silver,Fall,3.7,Yes,Credit Card,Standard,No,Yes,3,Venmo,Weekly
867,52,Male,Jeans,Clothing,57.58,New York,L,Black,Fall,3.8,No,Debit Card,Express,Yes,No,10,Venmo,Quarterly
868,26,Male,Watch,Accessories,122.19,Illinois,L,Blue,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,No,2,Credit Card,Quarterly
869,58,Male,Watch,Accessories,107.69,Florida,L,Silver,Winter,4.8,No,Cash,Free Shipping,No,No,4,Debit Card,Bi-Weekly
870,19,Male,Sneakers,Footwear,92.22,California,M,White,Spring,4.6,No,Credit Card,Free Shipping,No,Yes,8,Debit Card,Monthly
871,28,Female,Watch,Accessories,122.38,Illinois,L,Black,Summer,4.0,Yes,Debit Card,Standard,Yes,Yes,3,Venmo,Bi-Weekly
872,58,Female,T-Shirt,Clothing,29.37,Texas,L,White,Winter,4.3,No,Cash,Express,No,Yes,2,Debit Card,Bi-Weekly
873,25,Female,T-Shirt,Clothing,24.26,Texas,L,White,Winter,4.1,No,Debit Card,Store Pickup,No,Yes,0,Credit Card,Quarterly
874,37,Male,Watch,Accessories,108.36,Texas,L,Silver,Summer,4.0,Yes,PayPal,Free Shipping,No,Yes,0,Debit Card,Monthly
875,37,Male,T-Shirt,Clothing,33.02,Texas,M,Blue,Winter,4.3,No,Debit Card,Standard,No,Yes,3,Credit Card,Monthly
876,36,Male,T-Shirt,Clothing,25.66,New York,S,Silver,Winter,4.6,No,Credit Card,2-Day Shipping,Yes,No,0,Cash,Weekly
877,57,Male,T-Shirt,Clothing,32.29,Texas,L,Blue,Fall,4.6,Yes,Credit Card,Store Pickup,Yes,Yes,4,PayPal,Weekly
878,59,Male,Jeans,Clothing,50.38,Illinois,L,Black,Winter,3.7,Yes,PayPal,2-Day Shipping,No,Yes,8,PayPal,Weekly
879,52,Male,T-Shirt,Clothing,27.62,Florida,S,Blue,Spring,3.5,Yes,Venmo,Express,Yes,No,10,Venmo,Quarterly
880,29,Male,T-Shirt,Clothing,31.08,New York,L,Black,Winter,4.8,Yes,Credit Card,Store Pickup,Yes,No,5,Debit Card,Monthly
881,26,Female,Watch,Accessories,128.56,New York,M,Blue,Summer,4.7,No,Venmo,Express,Yes,Yes,10,Credit Card,Weekly
882,57,Female,T-Shirt,Clothing,28.55,California,L,Silver,Summer,3.2,Yes,Debit Card,Standard,Yes,Yes,2,Debit Card,Bi-Weekly
883,51,Male,Jeans,Clothing,61.98,Illinois,L,Silver,Summer,3.8,Yes,Venmo,Standard,Yes,Yes,5,PayPal,Quarterly
884,25,Female,Blouse,Clothing,41.72,New York,S,White,Summer,4.9,No,Cash,Express,Yes,No,10,Debit Card,Weekly
885,29,Female,T-Shirt,Clothing,26.96,Texas,L,Blue,Winter,4.3,Yes,Debit Card,Store Pickup,Yes,Yes,9,Debit Card,Monthly
886,22,Female,Jeans,Clothing,55.33,Florida,M,Silver,Spring,3.3,Yes,Cash,Express,No,No,9,PayPal,Quarterly
887,39,Male,Sneakers,Footwear,94.71,Illinois,S,Black,Summer,4.0,Yes,Cash,Free Shipping,Yes,No,5,Cash,Bi-Weekly
888,44,Female,Watch,Accessories,111.16,New York,L,Black,Spring,3.6,No,Venmo,Express,No,No,3,PayPal,Quarterly
889,28,Female,Sneakers,Footwear,94.41,Florida,S,Silver,Spring,4.3,No,Debit Card,Free Shipping,No,No,10,Cash,Weekly
890,37,Male,Jeans,Clothing,67.27,Illinois,M,White,Fall,4.6,No,Credit Card,Standard,No,No,8,Credit Card,Weekly
891,22,Male,T-Shirt,Clothing,21.02,Florida,M,Blue,Spring,4.2,No,PayPal,Free Shipping,No,No,5,PayPal,Monthly
892,39,Female,Jeans,Clothing,55.43,Texas,L,White,Summer,3.1,No,Debit Card,Store Pickup,Yes,Yes,4,Venmo,Bi-Weekly
893,50,Male,Blouse,Clothing,41.35,Texas,S,White,Winter,3.0,No,Cash,Express,Yes,Yes,10,Credit Card,Weekly
894,23,Male,Jeans,Clothing,57.38,California,M,Black,Fall,3.2,Yes,Debit Card,Standard,No,No,10,Venmo,Bi-Weekly
895,35,Female,Jeans,Clothing,54.0,New York,S,Blue,Winter,4.4,No,PayPal,Store Pickup,Yes,No,10,Cash,Monthly
896,20,Female,Watch,Accessories,113.09,Illinois,S,White,Spring,4.7,No,Venmo,Standard,No,Yes,8,Debit Card,Bi-Weekly
897,30,Male,Sneakers,Footwear,93.6,New York,M,Black,Summer,4.0,No,Credit Card,Free Shipping,No,No,2,Cash,Bi-Weekly
898,46,Female,Sneakers,Footwear,88.11,New York,S,Blue,Summer,3.7,No,Venmo,Standard,Yes,Yes,8,Debit Card,Quarterly
899,28,Female,Sneakers,Footwear,86.74,California,M,Silver,Winter,3.1,Yes,Venmo,Express,No,No,8,Venmo,Bi-Weekly
900,18,Male,Sneakers,Footwear,91.96,New York,M,White,Fall,3.7,No,Cash,Store Pickup,No,Yes,9,Venmo,Bi-Weekly
901,45,Male,T-Shirt,Clothing,21.14,Texas,M,White,Spring,4.4,Yes,Credit Card,Express,Yes,Yes,6,Venmo,Weekly
902,51,Male,T-Shirt,Clothing,25.81,Illinois,M,Silver,Winter,3.4,Yes,PayPal,Store Pickup,Yes,No,7,Venmo,Weekly
903,35,Female,T-Shirt,Clothing,26.95,Illinois,L,Silver,Winter,5.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,8,Cash,Bi-Weekly
904,47,Female,T-Shirt,Clothing,24.52,California,M,Black,Fall,4.8,Yes,PayPal,Free Shipping,No,No,9,PayPal,Weekly
905,36,Male,Watch,Accessories,135.4,Texas,M,White,Spring,3.3,Yes,PayPal,2-Day Shipping,Yes,No,3,Credit Card,Bi-Weekly
906,30,Female,Jeans,Clothing,50.43,Illinois,L,Black,Winter,4.2,No,PayPal,Store Pickup,Yes,Yes,7,Debit Card,Quarterly
907,25,Female,Watch,Accessories,122.82,Texas,M,Silver,Fall,3.5,Yes,Debit Card,Express,No,No,0,Debit Card,Monthly
908,47,Female,Jeans,Clothing,50.15,Texas,S,White,Fall,3.6,No,Cash,2-Day Shipping,No,Yes,7,PayPal,Weekly
909,19,Male,Blouse,Clothing,47.99,California,L,Black,Spring,3.8,No,Credit Card,2-Day Shipping,No,No,4,Credit Card,Monthly
910,46,Female,Watch,Accessories,137.53,New York,S,Blue,Summer,4.9,Yes,Cash,2-Day Shipping,Yes,Yes,10,Debit Card,Weekly
911,28,Female,T-Shirt,Clothing,30.45,California,L,White,Summer,3.9,No,Cash,Store Pickup,No,No,8,Venmo,Quarterly
912,54,Female,T-Shirt,Clothing,32.43,New York,S,Black,Fall,3.6,No,Credit Card,Express,No,No,10,Venmo,Monthly
913,30,Female,Sneakers,Footwear,86.92,New York,S,Silver,Winter,3.5,No,Venmo,Express,No,Yes,1,Cash,Weekly
914,46,Female,Blouse,Clothing,40.73,California,S,Blue,Summer,3.2,Yes,PayPal,Store Pickup,Yes,No,8,Credit Card,Bi-Weekly
915,38,Male,Sneakers,Footwear,87.98,New York,M,Black,Winter,3.9,Yes,Credit Card,2-Day Shipping,No,No,3,PayPal,Quarterly
916,26,Female,Sneakers,Footwear,82.16,Texas,L,Blue,Spring,4.4,No,Cash,Free Shipping,No,Yes,5,Credit Card,Bi-Weekly
917,29,Male,Sneakers,Footwear,97.28,Florida,L,Black,Summer,4.4,Yes,Venmo,Express,Yes,Yes,0,Credit Card,Bi-Weekly
918,27,Male,Watch,Accessories,136.68,California,M,Black,Summer,4.3,No,Debit Card,Standard,Yes,No,2,Credit Card,Monthly
919,30,Male,Watch,Accessories,135.23,California,S,White,Spring,3.5,No,Credit Card,Store Pickup,Yes,No,0,Credit Card,Quarterly
920,57,Male,Watch,Accessories,114.99,Texas,M,Silver,Spring,3.5,No,Cash,2-Day Shipping,Yes,No,9,PayPal,Quarterly
921,52,Female,Blouse,Clothing,45.91,Illinois,L,Blue,Winter,4.8,Yes,Credit Card,Store Pickup,No,No,3,Venmo,Bi-Weekly
922,30,Female,Blouse,Clothing,52.21,California,M,White,Winter,4.5,Yes,Debit Card,Free Shipping,No,No,4,PayPal,Monthly
923,34,Male,T-Shirt,Clothing,29.78,Illinois,M,Silver,Spring,4.7,No,Venmo,Free Shipping,No,Yes,4,PayPal,Weekly
924,53,Male,Sneakers,Footwear,80.13,Illinois,M,Blue,Spring,4.0,Yes,Cash,Standard,No,Yes,9,Cash,Monthly
925,44,Female,Sneakers,Footwear,89.34,Florida,M,Silver,Spring,4.5,Yes,PayPal,Express,No,Yes,1,Debit Card,Bi-Weekly
926,31,Female,Blouse,Clothing,53.12,Florida,M,Blue,Summer,4.6,Yes,PayPal,Express,No,Yes,0,Cash,Quarterly
927,31,Male,Jeans,Clothing,66.07,Texas,S,Black,Fall,4.4,No,Credit Card,Express,No,Yes,8,Debit Card,Bi-Weekly
928,47,Female,Blouse,Clothing,42.35,New York,M,Black,Winter,4.7,No,PayPal,2-Day Shipping,No,No,0,PayPal,Quarterly
929,56,Male,Jeans,Clothing,65.68,Texas,M,Silver,Winter,3.7,Yes,Venmo,Store Pickup,Yes,Yes,7,Debit Card,Quarterly
930,37,Female,T-Shirt,Clothing,24.12,Texas,M,Black,Winter,4.8,Yes,Venmo,2-Day Shipping,No,No,6,Venmo,Quarterly
931,40,Male,T-Shirt,Clothing,23.41,Texas,M,Silver,Spring,3.9,No,PayPal,Store Pickup,No,Yes,4,PayPal,Bi-Weekly
932,56,Male,Sneakers,Footwear,81.15,Florida,S,White,Winter,3.7,No,PayPal,Store Pickup,No,No,10,Venmo,Monthly
933,18,Female,T-Shirt,Clothing,20.12,Florida,S,White,Spring,3.1,Yes,Debit Card,Free Shipping,No,Yes,4,Venmo,Weekly
934,35,Male,Blouse,Clothing,45.95,Florida,L,White,Winter,4.5,No,PayPal,Free Shipping,Yes,Yes,1,PayPal,Weekly
935,51,Male,Jeans,Clothing,51.1,Florida,L,Blue,Winter,4.5,No,Venmo,Express,No,Yes,7,PayPal,Monthly
936,41,Male,Blouse,Clothing,52.02,Illinois,L,Black,Spring,4.8,Yes,Credit Card,2-Day Shipping,No,No,3,Credit Card,Monthly
937,21,Male,Watch,Accessories,106.79,Texas,S,Silver,Spring,4.2,No,PayPal,2-Day Shipping,Yes,No,9,Cash,Quarterly
938,30,Male,Blouse,Clothing,48.32,Florida,M,Blue,Spring,4.8,No,Cash,Free Shipping,No,Yes,1,Credit Card,Bi-Weekly
939,26,Male,Blouse,Clothing,47.95,Illinois,M,Blue,Fall,4.2,Yes,Credit Card,2-Day Shipping,Yes,Yes,10,Cash,Quarterly
940,47,Female,Blouse,Clothing,46.42,New York,L,Blue,Winter,4.4,No,Credit Card,Standard,No,No,7,Credit Card,Weekly
941,22,Female,T-Shirt,Clothing,30.52,Texas,S,Silver,Spring,4.8,Yes,PayPal,Express,No,No,0,PayPal,Quarterly
942,31,Male,Sneakers,Footwear,81.02,Texas,M,White,Winter,3.8,Yes,PayPal,Express,No,Yes,9,Debit Card,Bi-Weekly
943,60,Male,T-Shirt,Clothing,32.69,Illinois,M,Black,Summer,3.3,Yes,Venmo,Express,Yes,No,6,Venmo,Weekly
944,44,Male,Jeans,Clothing,66.82,California,S,Black,Spring,3.0,Yes,Venmo,Standard,No,Yes,3,Venmo,Monthly
945,49,Male,T-Shirt,Clothing,33.13,California,L,Blue,Spring,4.7,Yes,Debit Card,Standard,Yes,Yes,4,Credit Card,Quarterly
946,47,Male,T-Shirt,Clothing,33.57,New York,S,Black,Spring,4.2,No,PayPal,Store Pickup,Yes,No,4,Cash,Weekly
947,44,Male,Sneakers,Footwear,93.51,New York,S,White,Winter,4.4,Yes,PayPal,2-Day Shipping,Yes,No,5,Venmo,Monthly
948,48,Male,T-Shirt,Clothing,32.83,New York,S,Blue,Summer,4.0,Yes,Debit Card,Free Shipping,No,Yes,9,Venmo,Bi-Weekly
949,46,Female,Jeans,Clothing,68.83,California,M,White,Spring,3.3,Yes,Cash,Standard,No,Yes,6,PayPal,Weekly
950,49,Female,Blouse,Clothing,40.82,New York,S,Black,Winter,3.9,Yes,Credit Card,Free Shipping,Yes,No,8,Cash,Monthly
951,56,Male,T-Shirt,Clothing,30.11,Texas,M,White,Winter,4.2,No,Cash,Store Pickup,No,No,2,Venmo,Quarterly
952,27,Male,Blouse,Clothing,49.17,California,L,White,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,5,PayPal,Monthly
953,54,Male,Sneakers,Footwear,94.2,Texas,L,Black,Fall,4.9,No,Venmo,Free Shipping,No,Yes,7,Debit Card,Quarterly
954,30,Female,Watch,Accessories,110.03,Texas,L,White,Spring,4.0,No,Debit Card,2-Day Shipping,Yes,Yes,9,Cash,Bi-Weekly
955,48,Female,Blouse,Clothing,50.46,Texas,M,Black,Winter,3.2,Yes,Credit Card,Store Pickup,Yes,No,9,Venmo,Quarterly
956,49,Male,Watch,Accessories,126.7,California,M,White,Fall,4.0,No,PayPal,Free Shipping,No,No,9,Credit Card,Quarterly
957,36,Female,Sneakers,Footwear,81.29,California,L,Blue,Spring,4.2,No,Venmo,Standard,No,No,6,Debit Card,Monthly
958,31,Female,Watch,Accessories,123.12,California,L,Black,Spring,4.5,Yes,PayPal,Standard,Yes,No,5,PayPal,Quarterly
959,54,Male,Jeans,Clothing,56.94,Texas,M,Silver,Fall,4.9,Yes,Venmo,Store Pickup,Yes,Yes,5,PayPal,Quarterly
960,56,Male,Jeans,Clothing,65.64,Texas,L,Silver,Spring,3.5,No,Venmo,Standard,Yes,No,6,Cash,Bi-Weekly
961,43,Male,Watch,Accessories,107.02,Illinois,S,Black,Summer,4.4,Yes,Credit Card,Express,No,No,2,Venmo,Weekly
962,53,Male,T-Shirt,Clothing,23.49,Florida,L,Silver,Fall,5.0,No,Credit Card,2-Day Shipping,No,Yes,6,Credit Card,Weekly
963,38,Female,Jeans,Clothing,56.05,New York,M,White,Fall,4.5,Yes,Venmo,Free Shipping,Yes,No,3,PayPal,Bi-Weekly
964,41,Male,T-Shirt,Clothing,21.27,Illinois,S,Silver,Fall,4.0,No,PayPal,Store Pickup,No,Yes,2,Cash,Bi-Weekly
965,42,Male,Blouse,Clothing,42.82,New York,L,Silver,Spring,4.4,Yes,Credit Card,Store Pickup,No,Yes,1,PayPal,Bi-Weekly
966,43,Male,Sneakers,Footwear,82.32,California,L,Blue,Summer,3.9,Yes,Cash,2-Day Shipping,Yes,Yes,8,Venmo,Monthly
967,26,Female,Jeans,Clothing,51.81,California,L,Blue,Spring,4.2,No,PayPal,Standard,Yes,No,7,Venmo,Weekly
968,25,Female,Sneakers,Footwear,81.52,California,M,Blue,Winter,4.2,No,Credit Card,Store Pickup,No,No,2,Debit Card,Quarterly
969,34,Female,Blouse,Clothing,43.29,Illinois,M,Black,Winter,3.2,No,Venmo,Standard,Yes,Yes,9,Credit Card,Bi-Weekly
970,36,Male,Jeans,Clothing,50.17,Texas,L,Silver,Winter,4.1,No,PayPal,Express,No,Yes,3,Debit Card,Monthly
971,38,Male,Blouse,Clothing,40.95,Illinois,S,Silver,Fall,4.1,No,Debit Card,Free Shipping,Yes,Yes,6,Credit Card,Bi-Weekly
972,38,Female,Blouse,Clothing,47.38,Florida,S,Silver,Summer,3.7,No,Venmo,Store Pickup,Yes,Yes,0,Credit Card,Quarterly
973,51,Female,Watch,Accessories,114.19,New York,L,White,Fall,4.8,Yes,Credit Card,Standard,Yes,No,4,PayPal,Quarterly
974,53,Male,Sneakers,Footwear,95.62,New York,M,Black,Spring,4.7,Yes,Cash,Store Pickup,No,Yes,3,Venmo,Monthly
975,39,Female,Sneakers,Footwear,89.13,California,L,Blue,Spring,3.5,No,Cash,Standard,No,Yes,6,Venmo,Weekly
976,54,Male,Sneakers,Footwear,80.34,Texas,L,Blue,Winter,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,9,Cash,Quarterly
977,42,Male,Sneakers,Footwear,82.6,California,M,Black,Winter,4.2,No,Cash,Standard,No,Yes,8,Cash,Monthly
978,21,Female,Jeans,Clothing,56.96,New York,L,White,Summer,3.4,Yes,Debit Card,Express,No,No,6,Credit Card,Monthly
979,26,Male,Blouse,Clothing,54.58,California,L,Blue,Spring,3.1,No,Cash,Free Shipping,Yes,Yes,1,Cash,Monthly
980,31,Male,Watch,Accessories,111.9,Illinois,S,Blue,Spring,3.6,No,Venmo,Express,Yes,Yes,2,Cash,Monthly
981,43,Male,Blouse,Clothing,43.74,Florida,M,Silver,Spring,4.4,No,PayPal,2-Day Shipping,Yes,Yes,0,Debit Card,Weekly
982,41,Male,Blouse,Clothing,42.84,New York,L,White,Fall,3.3,Yes,Debit Card,2-Day Shipping,No,No,8,PayPal,Monthly
983,23,Female,Watch,Accessories,114.01,Texas,M,Blue,Fall,4.4,No,Credit Card,Free Shipping,No,No,9,Cash,Bi-Weekly
984,31,Female,Jeans,Clothing,57.54,Florida,S,Blue,Winter,4.2,No,PayPal,Store Pickup,No,No,0,PayPal,Quarterly
985,55,Female,Watch,Accessories,123.8,New York,L,Blue,Fall,3.4,No,Credit Card,Store Pickup,No,Yes,6,Cash,Monthly
986,19,Female,Watch,Accessories,103.5,Florida,S,Black,Summer,3.7,Yes,Cash,2-Day Shipping,Yes,No,7,Credit Card,Weekly
987,30,Female,Watch,Accessories,107.11,California,S,Silver,Summer,3.7,Yes,Debit Card,Store Pickup,Yes,No,0,Venmo,Weekly
988,53,Female,Sneakers,Footwear,94.53,Florida,L,Silver,Summer,4.8,Yes,Credit Card,Standard,No,Yes,1,Venmo,Monthly
989,34,Male,T-Shirt,Clothing,25.99,Illinois,S,Silver,Summer,3.7,No,PayPal,Express,No,No,3,Cash,Monthly
990,24,Female,T-Shirt,Clothing,31.03,New York,M,White,Summer,3.6,Yes,Credit Card,Express,Yes,Yes,6,Venmo,Weekly
991,56,Female,T-Shirt,Clothing,26.99,Texas,M,Silver,Summer,4.9,No,Debit Card,Express,No,No,4,Cash,Monthly
992,42,Male,Blouse,Clothing,45.52,California,S,Blue,Spring,3.7,Yes,Venmo,Store Pickup,Yes,No,0,PayPal,Weekly
993,18,Male,T-Shirt,Clothing,34.05,California,M,Silver,Spring,4.7,Yes,Credit Card,Standard,No,Yes,2,Debit Card,Quarterly
994,33,Male,Watch,Accessories,106.09,Texas,L,Silver,Summer,3.2,No,Debit Card,Express,No,No,2,PayPal,Monthly
